,s_visi,s_cond,e_visi,e_cond
1258,7.0,Mostly Cloudy,7.0,Clear
1259,7.0,Light Rain,7.0,Light Rain
1260,10.0,Clear,10.0,Clear
1261,10.0,Overcast,10.0,Overcast
1262,10.0,Overcast,10.0,Overcast
1263,10.0,Clear,10.0,Clear
1264,4.0,Light Rain,4.0,Light Rain
1265,3.0,Overcast,3.0,Overcast
1266,10.0,Scattered Clouds,10.0,Scattered Clouds
1267,10.0,Partly Cloudy,10.0,Partly Cloudy
1268,8.0,Partly Cloudy,9.0,Mostly Cloudy
1269,10.0,Clear,10.0,Clear
1270,10.0,Overcast,10.0,Overcast
1271,10.0,Clear,10.0,Clear
1272,3.0,Light Rain,2.0,Light Rain
1273,9.0,Clear,9.0,Clear
1274,10.0,Overcast,10.0,Overcast
1275,10.0,Partly Cloudy,10.0,Partly Cloudy
1276,10.0,Clear,10.0,Clear
1277,10.0,Overcast,10.0,Overcast
1278,10.0,Clear,10.0,Clear
1279,7.0,Overcast,10.0,Overcast
1280,10.0,Clear,10.0,Clear
1281,10.0,Clear,10.0,Clear
1282,10.0,Clear,10.0,Clear
1283,9.0,Clear,9.0,Clear
1284,10.0,Partly Cloudy,10.0,Partly Cloudy
1285,6.0,Overcast,10.0,Overcast
1286,10.0,Clear,10.0,Clear
1287,5.0,Light Rain,2.5,Light Rain
1288,10.0,Clear,10.0,Clear
1289,9.0,Mostly Cloudy,9.0,Mostly Cloudy
1290,10.0,Clear,10.0,Clear
1291,9.0,Clear,9.0,Clear
1292,10.0,Clear,10.0,Clear
1293,10.0,Clear,10.0,Clear
1294,2.5,Overcast,3.0,Overcast
1295,10.0,Overcast,10.0,Overcast
1296,10.0,Clear,10.0,Clear
1297,6.0,Haze,6.0,Haze
1298,10.0,Scattered Clouds,10.0,Scattered Clouds
1299,10.0,Clear,10.0,Clear
1300,9.0,Clear,9.0,Clear
1301,8.0,Mostly Cloudy,10.0,Overcast
1302,10.0,Partly Cloudy,10.0,Partly Cloudy
1303,2.0,Light Rain,1.5,Light Rain
1304,8.0,Clear,8.0,Clear
1305,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1306,10.0,Clear,10.0,Clear
1307,10.0,Clear,10.0,Clear
1308,10.0,Overcast,10.0,Overcast
1309,10.0,Overcast,10.0,Overcast
1310,7.0,Clear,7.0,Clear
1311,9.0,Clear,9.0,Clear
1312,10.0,Partly Cloudy,10.0,Partly Cloudy
1313,10.0,Clear,10.0,Clear
1314,10.0,Clear,10.0,Clear
1315,10.0,Clear,10.0,Clear
1316,10.0,Overcast,10.0,Overcast
1317,10.0,Clear,10.0,Clear
1318,10.0,Clear,10.0,Mostly Cloudy
1319,10.0,Clear,10.0,Clear
1320,10.0,Clear,10.0,Clear
1321,10.0,Clear,10.0,Clear
1322,10.0,Overcast,10.0,Overcast
1323,10.0,Clear,10.0,Clear
1324,10.0,Clear,10.0,Clear
1325,5.0,Overcast,5.0,Overcast
1326,10.0,Clear,10.0,Clear
1327,10.0,Clear,10.0,Partly Cloudy
1328,10.0,Clear,10.0,Clear
1329,9.0,Clear,9.0,Clear
1330,10.0,Clear,10.0,Clear
1331,10.0,Clear,10.0,Clear
1332,10.0,Mostly Cloudy,10.0,Overcast
1333,10.0,Overcast,10.0,Overcast
1334,10.0,Overcast,10.0,Overcast
1335,10.0,Clear,10.0,Clear
1336,10.0,Clear,10.0,Clear
1337,10.0,Clear,10.0,Clear
1338,10.0,Clear,10.0,Clear
1339,10.0,Mostly Cloudy,10.0,Scattered Clouds
1340,8.0,Partly Cloudy,9.0,Mostly Cloudy
1341,2.0,Light Rain,2.0,Light Rain
1342,2.0,Light Rain,2.0,Light Rain
1343,9.0,Light Rain,9.0,Light Rain
1344,10.0,Clear,10.0,Clear
1345,10.0,Overcast,10.0,Overcast
1346,9.0,Clear,9.0,Clear
1347,2.5,Rain,2.5,Rain
1348,6.0,Light Rain,6.0,Light Rain
1349,9.0,Mostly Cloudy,9.0,Mostly Cloudy
1350,10.0,Overcast,10.0,Overcast
1351,10.0,Partly Cloudy,10.0,Partly Cloudy
1352,10.0,Clear,10.0,Clear
1353,10.0,Clear,10.0,Clear
1354,10.0,Clear,10.0,Clear
1355,4.0,Overcast,4.0,Overcast
1356,7.0,Clear,7.0,Clear
1357,10.0,Overcast,10.0,Overcast
1358,5.0,Overcast,5.0,Overcast
1359,8.0,Clear,8.0,Clear
1360,7.0,Light Rain,7.0,Light Rain
1361,4.0,Overcast,9.0,Overcast
1362,5.0,Light Rain,5.0,Light Rain
1363,10.0,Clear,10.0,Clear
1364,10.0,Clear,10.0,Clear
1365,9.0,Scattered Clouds,9.0,Partly Cloudy
1366,3.0,Overcast,2.0,Overcast
1367,10.0,Overcast,10.0,Overcast
1368,10.0,Overcast,10.0,Overcast
1369,9.0,Clear,8.0,Clear
1370,8.0,Overcast,8.0,Overcast
1371,10.0,Partly Cloudy,10.0,Partly Cloudy
1372,10.0,Clear,10.0,Clear
1373,4.0,Overcast,4.0,Overcast
1374,10.0,Clear,10.0,Clear
1375,10.0,Clear,10.0,Clear
1376,10.0,Clear,10.0,Clear
1377,10.0,Overcast,10.0,Overcast
1378,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1379,10.0,Scattered Clouds,10.0,Overcast
1380,10.0,Overcast,10.0,Overcast
1381,10.0,Clear,10.0,Clear
1382,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1383,10.0,Clear,10.0,Clear
1384,9.0,Overcast,9.0,Overcast
1385,10.0,Clear,10.0,Clear
1386,10.0,Clear,10.0,Clear
1387,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1388,6.0,Light Rain,6.0,Light Rain
1389,10.0,Clear,10.0,Clear
1390,10.0,Clear,10.0,Clear
1391,10.0,Overcast,10.0,Overcast
1392,10.0,Clear,10.0,Clear
1393,10.0,Overcast,10.0,Overcast
1394,8.0,Clear,8.0,Clear
1395,10.0,Clear,10.0,Clear
1396,10.0,Clear,10.0,Clear
1397,10.0,Overcast,10.0,Overcast
1398,9.0,Clear,9.0,Clear
1399,2.0,Light Rain,2.0,Light Rain
1400,5.0,Overcast,5.0,Overcast
1401,5.0,Light Rain,5.0,Light Rain
1402,5.0,Overcast,7.0,Overcast
1403,10.0,Clear,10.0,Clear
1404,10.0,Scattered Clouds,10.0,Partly Cloudy
1405,10.0,Overcast,10.0,Overcast
1406,10.0,Clear,10.0,Clear
1407,10.0,Overcast,10.0,Overcast
1408,8.0,Clear,9.0,Clear
1409,10.0,Overcast,10.0,Overcast
1410,10.0,Clear,10.0,Partly Cloudy
1411,4.0,Haze,4.0,Haze
1412,10.0,Clear,10.0,Clear
1413,6.0,Light Rain,6.0,Light Rain
1414,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1415,8.0,Clear,8.0,Clear
1416,8.0,Clear,8.0,Clear
1417,7.0,Clear,7.0,Clear
1418,10.0,Overcast,10.0,Overcast
1419,10.0,Clear,10.0,Clear
1420,10.0,Clear,10.0,Clear
1421,6.0,Overcast,6.0,Overcast
1422,10.0,Scattered Clouds,10.0,Scattered Clouds
1423,10.0,Overcast,10.0,Overcast
1424,10.0,Clear,10.0,Clear
1425,10.0,Clear,10.0,Clear
1426,10.0,Clear,10.0,Clear
1427,10.0,Overcast,10.0,Overcast
1428,8.0,Clear,8.0,Clear
1429,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1430,7.0,Clear,7.0,Clear
1431,10.0,Clear,10.0,Clear
1432,10.0,Partly Cloudy,10.0,Partly Cloudy
1433,9.0,Clear,9.0,Clear
1434,10.0,Overcast,10.0,Overcast
1435,10.0,Clear,10.0,Clear
1436,10.0,Scattered Clouds,10.0,Partly Cloudy
1437,8.0,Scattered Clouds,8.0,Scattered Clouds
1438,10.0,Partly Cloudy,10.0,Partly Cloudy
1439,10.0,Clear,10.0,Clear
1440,10.0,Clear,10.0,Clear
1441,10.0,Clear,10.0,Clear
1442,10.0,Overcast,10.0,Overcast
1443,8.0,Overcast,8.0,Overcast
1444,10.0,Overcast,10.0,Overcast
1445,6.0,Light Rain,10.0,Overcast
1446,10.0,Overcast,10.0,Overcast
1447,10.0,Clear,10.0,Clear
1448,10.0,Overcast,10.0,Overcast
1449,8.0,Overcast,8.0,Overcast
1450,10.0,Clear,10.0,Clear
1451,5.0,Light Rain,5.0,Light Rain
1452,10.0,Overcast,10.0,Overcast
1453,8.0,Clear,8.0,Clear
1454,7.0,Clear,5.0,Overcast
1455,6.0,Haze,6.0,Haze
1456,10.0,Overcast,10.0,Overcast
1457,9.0,Clear,8.0,Clear
1458,10.0,Clear,10.0,Clear
1459,10.0,Clear,10.0,Clear
1460,9.0,Light Rain,9.0,Light Rain
1461,8.0,Clear,8.0,Clear
1462,10.0,Overcast,10.0,Overcast
1463,10.0,Clear,10.0,Clear
1464,10.0,Clear,10.0,Clear
1465,10.0,Overcast,10.0,Overcast
1466,8.0,Mostly Cloudy,8.0,Mostly Cloudy
1467,9.0,Overcast,10.0,Overcast
1468,5.0,Overcast,3.0,Overcast
1469,10.0,Clear,10.0,Clear
1470,10.0,Clear,10.0,Clear
1471,6.0,Haze,6.0,Haze
1472,10.0,Mostly Cloudy,10.0,Scattered Clouds
1473,2.0,Overcast,1.5,Overcast
1474,8.0,Clear,8.0,Clear
1475,8.0,Overcast,8.0,Overcast
1476,10.0,Overcast,10.0,Overcast
1477,10.0,Clear,10.0,Clear
1478,10.0,Partly Cloudy,10.0,Partly Cloudy
1479,3.0,Light Rain,3.0,Light Rain
1480,10.0,Overcast,10.0,Overcast
1481,4.0,Overcast,3.0,Overcast
1482,10.0,Clear,10.0,Clear
1483,10.0,Overcast,10.0,Overcast
1484,6.0,Haze,6.0,Haze
1485,10.0,Overcast,10.0,Overcast
1486,8.0,Scattered Clouds,8.0,Clear
1487,10.0,Clear,10.0,Clear
1488,10.0,Clear,10.0,Clear
1489,9.0,Clear,9.0,Clear
1490,10.0,Scattered Clouds,10.0,Scattered Clouds
1491,10.0,Clear,10.0,Clear
1492,10.0,Clear,10.0,Clear
1493,10.0,Overcast,10.0,Overcast
1494,10.0,Clear,10.0,Clear
1495,10.0,Clear,10.0,Clear
1496,9.0,Clear,9.0,Clear
1497,6.0,Haze,6.0,Haze
1498,7.0,Clear,7.0,Clear
1499,10.0,Overcast,10.0,Overcast
1500,10.0,Clear,10.0,Clear
1501,10.0,Overcast,9.0,Mostly Cloudy
1502,8.0,Mostly Cloudy,9.0,Partly Cloudy
1503,10.0,Clear,10.0,Partly Cloudy
1504,6.0,Light Rain,6.0,Light Rain
1505,10.0,Mostly Cloudy,10.0,Scattered Clouds
1506,10.0,Overcast,10.0,Overcast
1507,10.0,Overcast,10.0,Overcast
1508,10.0,Clear,10.0,Clear
1509,7.0,Partly Cloudy,7.0,Partly Cloudy
1510,10.0,Clear,10.0,Clear
1511,9.0,Clear,8.0,Clear
1512,10.0,Clear,10.0,Clear
1513,9.0,Clear,8.0,Clear
1514,8.0,Clear,8.0,Clear
1515,10.0,Overcast,10.0,Overcast
1516,10.0,Clear,10.0,Clear
1517,10.0,Clear,10.0,Clear
1518,10.0,Overcast,10.0,Overcast
1519,10.0,Overcast,10.0,Overcast
1520,10.0,Mostly Cloudy,10.0,Clear
1521,10.0,Clear,10.0,Clear
1522,3.0,Light Rain,5.0,Light Rain
1523,10.0,Clear,10.0,Clear
1524,9.0,Mostly Cloudy,9.0,Mostly Cloudy
1525,9.0,Clear,9.0,Clear
1526,10.0,Clear,10.0,Scattered Clouds
1527,6.0,Haze,6.0,Haze
1528,8.0,Mostly Cloudy,8.0,Mostly Cloudy
1529,5.0,Overcast,5.0,Overcast
1530,10.0,Overcast,10.0,Overcast
1531,6.0,Haze,6.0,Haze
1532,10.0,Clear,10.0,Clear
1533,10.0,Clear,10.0,Clear
1534,10.0,Clear,10.0,Clear
1535,10.0,Clear,10.0,Clear
1536,10.0,Overcast,10.0,Overcast
1537,10.0,Clear,10.0,Clear
1538,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1539,8.0,Clear,8.0,Clear
1540,10.0,Clear,10.0,Clear
1541,9.0,Overcast,9.0,Overcast
1542,6.0,Haze,6.0,Haze
1543,10.0,Clear,10.0,Clear
1544,10.0,Overcast,10.0,Overcast
1545,3.0,Overcast,4.0,Overcast
1546,10.0,Partly Cloudy,10.0,Partly Cloudy
1547,6.0,Haze,7.0,Clear
1548,10.0,Partly Cloudy,10.0,Partly Cloudy
1549,10.0,Scattered Clouds,10.0,Partly Cloudy
1550,10.0,Clear,10.0,Clear
1551,10.0,Overcast,10.0,Overcast
1552,9.0,Clear,9.0,Clear
1553,8.0,Clear,8.0,Clear
1554,9.0,Mostly Cloudy,10.0,Overcast
1555,2.5,Light Rain,3.0,Light Rain
1556,6.0,Overcast,6.0,Overcast
1557,10.0,Clear,10.0,Clear
1558,10.0,Clear,10.0,Clear
1559,10.0,Overcast,10.0,Overcast
1560,10.0,Clear,10.0,Clear
1561,10.0,Overcast,10.0,Overcast
1562,10.0,Clear,10.0,Clear
1563,8.0,Scattered Clouds,8.0,Scattered Clouds
1564,9.0,Clear,9.0,Clear
1565,6.0,Haze,6.0,Haze
1566,2.5,Overcast,3.0,Overcast
1567,10.0,Clear,10.0,Clear
1568,10.0,Clear,10.0,Clear
1569,10.0,Clear,10.0,Clear
1570,8.0,Clear,8.0,Clear
1571,10.0,Overcast,10.0,Overcast
1572,6.0,Light Rain,6.0,Light Rain
1573,10.0,Overcast,10.0,Overcast
1574,5.0,Haze,5.0,Haze
1575,10.0,Overcast,10.0,Overcast
1576,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1577,10.0,Scattered Clouds,9.0,Mostly Cloudy
1578,10.0,Clear,10.0,Clear
1579,6.0,Overcast,6.0,Overcast
1580,10.0,Clear,10.0,Clear
1581,10.0,Overcast,10.0,Overcast
1582,10.0,Overcast,10.0,Overcast
1583,10.0,Overcast,10.0,Overcast
1584,6.0,Haze,6.0,Haze
1585,10.0,Clear,10.0,Clear
1586,8.0,Clear,8.0,Clear
1587,8.0,Clear,7.0,Clear
1588,10.0,Clear,10.0,Clear
1589,10.0,Clear,10.0,Clear
1590,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1591,10.0,Clear,10.0,Clear
1592,6.0,Haze,6.0,Haze
1593,6.0,Haze,6.0,Haze
1594,8.0,Mostly Cloudy,9.0,Partly Cloudy
1595,10.0,Partly Cloudy,10.0,Partly Cloudy
1596,10.0,Clear,10.0,Clear
1597,10.0,Overcast,10.0,Overcast
1598,10.0,Clear,10.0,Clear
1599,8.0,Clear,8.0,Clear
1600,9.0,Overcast,9.0,Overcast
1601,8.0,Overcast,8.0,Overcast
1602,6.0,Overcast,6.0,Overcast
1603,7.0,Overcast,5.0,Overcast
1604,10.0,Clear,10.0,Clear
1605,10.0,Clear,10.0,Clear
1606,10.0,Clear,10.0,Clear
1607,10.0,Clear,10.0,Clear
1608,10.0,Partly Cloudy,10.0,Partly Cloudy
1609,8.0,Overcast,9.0,Overcast
1610,10.0,Clear,10.0,Clear
1611,10.0,Overcast,10.0,Partly Cloudy
1612,10.0,Clear,10.0,Mostly Cloudy
1613,10.0,Clear,10.0,Clear
1614,10.0,Clear,10.0,Clear
1615,10.0,Clear,10.0,Clear
1616,7.0,Mostly Cloudy,8.0,Mostly Cloudy
1617,10.0,Partly Cloudy,10.0,Partly Cloudy
1618,8.0,Mostly Cloudy,8.0,Mostly Cloudy
1619,10.0,Clear,10.0,Clear
1620,7.0,Clear,7.0,Clear
1621,6.0,Haze,6.0,Haze
1622,10.0,Overcast,10.0,Overcast
1623,10.0,Partly Cloudy,10.0,Partly Cloudy
1624,10.0,Clear,10.0,Clear
1625,7.0,Clear,7.0,Clear
1626,10.0,Clear,10.0,Clear
1627,10.0,Clear,10.0,Clear
1628,10.0,Overcast,10.0,Overcast
1629,10.0,Clear,10.0,Clear
1630,8.0,Overcast,8.0,Overcast
1631,9.0,Scattered Clouds,9.0,Clear
1632,10.0,Overcast,10.0,Overcast
1633,10.0,Mostly Cloudy,10.0,Overcast
1634,10.0,Clear,10.0,Clear
1635,10.0,Clear,10.0,Clear
1636,9.0,Clear,9.0,Clear
1637,10.0,Partly Cloudy,10.0,Partly Cloudy
1638,8.0,Clear,8.0,Clear
1639,10.0,Partly Cloudy,10.0,Partly Cloudy
1640,10.0,Clear,10.0,Clear
1641,10.0,Clear,10.0,Clear
1642,3.0,Overcast,3.0,Overcast
1643,10.0,Overcast,10.0,Overcast
1644,10.0,Overcast,10.0,Overcast
1645,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1646,7.0,Mostly Cloudy,7.0,Mostly Cloudy
1647,10.0,Clear,10.0,Clear
1648,2.5,Light Rain,2.5,Light Rain
1649,7.0,Clear,8.0,Clear
1650,10.0,Clear,10.0,Clear
1651,10.0,Clear,10.0,Clear
1652,1.8,Overcast,1.8,Overcast
1653,10.0,Overcast,10.0,Overcast
1654,9.0,Mostly Cloudy,10.0,Overcast
1655,10.0,Clear,10.0,Clear
1656,10.0,Overcast,10.0,Overcast
1657,8.0,Clear,8.0,Clear
1658,10.0,Partly Cloudy,10.0,Partly Cloudy
1659,7.0,Clear,7.0,Clear
1660,10.0,Clear,10.0,Clear
1661,8.0,Light Rain,8.0,Light Rain
1662,10.0,Partly Cloudy,10.0,Partly Cloudy
1663,8.0,Clear,8.0,Clear
1664,6.0,Overcast,5.0,Overcast
1665,10.0,Overcast,10.0,Overcast
1666,7.0,Scattered Clouds,7.0,Scattered Clouds
1667,10.0,Overcast,10.0,Overcast
1668,10.0,Clear,10.0,Clear
1669,10.0,Clear,10.0,Clear
1670,10.0,Clear,10.0,Clear
1671,10.0,Clear,10.0,Clear
1672,10.0,Clear,10.0,Clear
1673,6.0,Haze,7.0,Partly Cloudy
1674,10.0,Clear,10.0,Clear
1675,9.0,Mostly Cloudy,9.0,Mostly Cloudy
1676,8.0,Scattered Clouds,8.0,Clear
1677,9.0,Clear,9.0,Clear
1678,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1679,10.0,Clear,10.0,Clear
1680,10.0,Overcast,10.0,Overcast
1681,5.0,Light Rain,3.0,Light Rain
1682,10.0,Overcast,10.0,Overcast
1683,10.0,Overcast,10.0,Overcast
1684,10.0,Clear,10.0,Clear
1685,10.0,Clear,10.0,Clear
1686,10.0,Clear,10.0,Clear
1687,8.0,Clear,8.0,Clear
1688,5.0,Overcast,6.0,Overcast
1689,10.0,Clear,10.0,Clear
1690,10.0,Clear,10.0,Clear
1691,10.0,Overcast,10.0,Overcast
1692,9.0,Overcast,9.0,Overcast
1693,10.0,Overcast,10.0,Overcast
1694,10.0,Clear,10.0,Clear
1695,10.0,Mostly Cloudy,10.0,Scattered Clouds
1696,10.0,Overcast,10.0,Overcast
1697,10.0,Clear,10.0,Clear
1698,10.0,Clear,10.0,Clear
1699,10.0,Overcast,10.0,Overcast
1700,10.0,Clear,10.0,Clear
1701,8.0,Mostly Cloudy,8.0,Mostly Cloudy
1702,10.0,Overcast,10.0,Overcast
1703,10.0,Clear,10.0,Clear
1704,10.0,Partly Cloudy,10.0,Partly Cloudy
1705,9.0,Overcast,9.0,Overcast
1706,6.0,Haze,6.0,Haze
1707,8.0,Overcast,8.0,Overcast
1708,2.5,Overcast,6.0,Overcast
1709,10.0,Partly Cloudy,10.0,Partly Cloudy
1710,10.0,Overcast,10.0,Overcast
1711,3.0,Overcast,6.0,Overcast
1712,10.0,Clear,10.0,Clear
1713,9.0,Clear,9.0,Clear
1714,4.0,Overcast,4.0,Overcast
1715,6.0,Haze,6.0,Haze
1716,8.0,Clear,9.0,Clear
1717,10.0,Clear,10.0,Clear
1718,4.0,Overcast,4.0,Overcast
1719,9.0,Clear,9.0,Clear
1720,10.0,Overcast,10.0,Overcast
1721,10.0,Clear,10.0,Clear
1722,1.8,Overcast,2.0,Overcast
1723,8.0,Partly Cloudy,8.0,Partly Cloudy
1724,10.0,Clear,10.0,Clear
1725,7.0,Clear,7.0,Clear
1726,10.0,Clear,10.0,Clear
1727,6.0,Haze,6.0,Haze
1728,3.0,Overcast,3.0,Overcast
1729,10.0,Clear,10.0,Clear
1730,7.0,Mostly Cloudy,7.0,Mostly Cloudy
1731,10.0,Clear,10.0,Clear
1732,6.0,Haze,6.0,Haze
1733,10.0,Clear,10.0,Clear
1734,10.0,Scattered Clouds,10.0,Scattered Clouds
1735,6.0,Overcast,6.0,Overcast
1736,10.0,Clear,10.0,Clear
1737,10.0,Overcast,10.0,Overcast
1738,10.0,Overcast,10.0,Overcast
1739,10.0,Clear,10.0,Clear
1740,6.0,Haze,6.0,Haze
1741,8.0,Clear,8.0,Clear
1742,10.0,Clear,10.0,Clear
1743,10.0,Overcast,10.0,Partly Cloudy
1744,10.0,Clear,10.0,Clear
1745,4.0,Overcast,4.0,Overcast
1746,10.0,Clear,10.0,Clear
1747,8.0,Partly Cloudy,8.0,Partly Cloudy
1748,10.0,Overcast,10.0,Overcast
1749,8.0,Overcast,8.0,Overcast
1750,10.0,Clear,10.0,Clear
1751,8.0,Overcast,8.0,Overcast
1752,10.0,Clear,10.0,Clear
1753,6.0,Light Rain,6.0,Light Rain
1754,10.0,Clear,10.0,Clear
1755,6.0,Overcast,6.0,Overcast
1756,10.0,Clear,10.0,Clear
1757,10.0,Clear,10.0,Clear
1758,10.0,Clear,10.0,Clear
1759,8.0,Mostly Cloudy,8.0,Mostly Cloudy
1760,10.0,Partly Cloudy,10.0,Partly Cloudy
1761,10.0,Overcast,10.0,Overcast
1762,10.0,Clear,10.0,Clear
1763,6.0,Overcast,6.0,Overcast
1764,10.0,Overcast,10.0,Overcast
1765,8.0,Overcast,8.0,Overcast
1766,9.0,Clear,9.0,Clear
1767,10.0,Overcast,10.0,Overcast
1768,6.0,Overcast,6.0,Overcast
1769,1.8,Overcast,2.0,Overcast
1770,10.0,Scattered Clouds,9.0,Mostly Cloudy
1771,5.0,Haze,5.0,Haze
1772,10.0,Partly Cloudy,10.0,Partly Cloudy
1773,10.0,Partly Cloudy,10.0,Partly Cloudy
1774,10.0,Clear,10.0,Clear
1775,9.0,Clear,9.0,Clear
1776,10.0,Overcast,10.0,Overcast
1777,10.0,Clear,10.0,Clear
1778,10.0,Clear,10.0,Clear
1779,10.0,Clear,10.0,Clear
1780,7.0,Overcast,7.0,Overcast
1781,9.0,Clear,9.0,Clear
1782,10.0,Overcast,10.0,Overcast
1783,10.0,Clear,10.0,Clear
1784,9.0,Overcast,9.0,Overcast
1785,10.0,Overcast,10.0,Overcast
1786,8.0,Overcast,4.0,Overcast
1787,8.0,Overcast,6.0,Overcast
1788,10.0,Clear,10.0,Clear
1789,3.0,Light Rain,3.0,Light Rain
1790,8.0,Clear,8.0,Clear
1791,10.0,Overcast,9.0,Light Rain
1792,10.0,Clear,10.0,Clear
1793,10.0,Clear,10.0,Clear
1794,5.0,Light Rain,5.0,Light Rain
1795,10.0,Overcast,10.0,Overcast
1796,10.0,Partly Cloudy,10.0,Partly Cloudy
1797,10.0,Overcast,10.0,Overcast
1798,9.0,Partly Cloudy,9.0,Mostly Cloudy
1799,10.0,Overcast,10.0,Overcast
1800,9.0,Overcast,10.0,Overcast
1801,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1802,10.0,Clear,10.0,Clear
1803,10.0,Scattered Clouds,10.0,Scattered Clouds
1804,10.0,Overcast,10.0,Overcast
1805,10.0,Overcast,2.5,Light Rain
1806,4.0,Overcast,3.0,Overcast
1807,10.0,Clear,10.0,Clear
1808,10.0,Clear,10.0,Clear
1809,10.0,Clear,10.0,Clear
1810,10.0,Partly Cloudy,10.0,Partly Cloudy
1811,10.0,Overcast,10.0,Overcast
1812,10.0,Clear,10.0,Clear
1813,10.0,Clear,10.0,Clear
1814,7.0,Overcast,7.0,Overcast
1815,7.0,Clear,7.0,Clear
1816,10.0,Scattered Clouds,10.0,Scattered Clouds
1817,10.0,Clear,10.0,Clear
1818,8.0,Partly Cloudy,8.0,Partly Cloudy
1819,10.0,Clear,10.0,Clear
1820,10.0,Clear,10.0,Mostly Cloudy
1821,10.0,Clear,10.0,Clear
1822,8.0,Scattered Clouds,8.0,Scattered Clouds
1823,10.0,Partly Cloudy,10.0,Clear
1824,10.0,Clear,10.0,Clear
1825,8.0,Clear,8.0,Clear
1826,10.0,Mostly Cloudy,10.0,Partly Cloudy
1827,10.0,Clear,10.0,Clear
1828,10.0,Clear,10.0,Clear
1829,10.0,Clear,10.0,Clear
1830,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1831,10.0,Clear,10.0,Clear
1832,10.0,Clear,10.0,Clear
1833,8.0,Partly Cloudy,8.0,Partly Cloudy
1834,10.0,Clear,10.0,Clear
1835,10.0,Partly Cloudy,10.0,Partly Cloudy
1836,8.0,Clear,8.0,Clear
1837,9.0,Clear,9.0,Clear
1838,10.0,Scattered Clouds,10.0,Scattered Clouds
1839,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1840,10.0,Clear,10.0,Clear
1841,5.0,Overcast,4.0,Overcast
1842,10.0,Clear,10.0,Clear
1843,10.0,Clear,10.0,Clear
1844,3.0,Overcast,4.0,Haze
1845,8.0,Light Rain,2.5,Light Rain
1846,8.0,Clear,8.0,Clear
1847,10.0,Clear,10.0,Clear
1848,10.0,Clear,10.0,Clear
1849,10.0,Clear,10.0,Clear
1850,10.0,Partly Cloudy,10.0,Partly Cloudy
1851,10.0,Clear,10.0,Clear
1852,9.0,Clear,10.0,Clear
1853,10.0,Scattered Clouds,10.0,Scattered Clouds
1854,10.0,Overcast,10.0,Overcast
1855,10.0,Partly Cloudy,10.0,Partly Cloudy
1856,10.0,Overcast,10.0,Overcast
1857,10.0,Clear,10.0,Clear
1858,10.0,Partly Cloudy,10.0,Partly Cloudy
1859,9.0,Clear,9.0,Clear
1860,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1861,10.0,Clear,10.0,Clear
1862,10.0,Clear,10.0,Clear
1863,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1864,6.0,Overcast,6.0,Overcast
1865,10.0,Clear,10.0,Clear
1866,2.5,Overcast,3.0,Overcast
1867,10.0,Overcast,10.0,Overcast
1868,3.0,Overcast,3.0,Overcast
1869,10.0,Clear,10.0,Clear
1870,10.0,Clear,10.0,Clear
1871,10.0,Clear,10.0,Clear
1872,10.0,Clear,10.0,Clear
1873,10.0,Mostly Cloudy,10.0,Scattered Clouds
1874,10.0,Clear,10.0,Clear
1875,10.0,Overcast,10.0,Overcast
1876,10.0,Clear,10.0,Mostly Cloudy
1877,8.0,Clear,8.0,Clear
1878,10.0,Overcast,8.0,Overcast
1879,10.0,Overcast,10.0,Overcast
1880,10.0,Clear,10.0,Clear
1881,10.0,Clear,10.0,Clear
1882,10.0,Clear,10.0,Clear
1883,10.0,Clear,10.0,Clear
1884,10.0,Clear,10.0,Clear
1885,10.0,Clear,10.0,Clear
1886,10.0,Clear,10.0,Clear
1887,10.0,Clear,10.0,Clear
1888,10.0,Overcast,10.0,Mostly Cloudy
1889,10.0,Clear,10.0,Clear
1890,10.0,Clear,10.0,Clear
1891,5.0,Light Rain,5.0,Light Rain
1892,9.0,Clear,9.0,Clear
1893,7.0,Clear,7.0,Clear
1894,10.0,Clear,10.0,Clear
1895,8.0,Overcast,8.0,Overcast
1896,10.0,Overcast,10.0,Overcast
1897,10.0,Clear,10.0,Clear
1898,6.0,Haze,6.0,Haze
1899,10.0,Overcast,10.0,Overcast
1900,4.0,Overcast,9.0,Overcast
1901,10.0,Clear,10.0,Clear
1902,7.0,Clear,7.0,Clear
1903,10.0,Mostly Cloudy,10.0,Mostly Cloudy
1904,10.0,Overcast,3.0,Overcast
1905,6.0,Light Rain,10.0,Overcast
1906,10.0,Clear,10.0,Clear
